,ghi,dhi,dni,temp_air,wind_speed
2023-11-17 13:00:00+00:00,0.0,0.0,0.0,-5.2,1.6
2023-11-17 14:00:00+00:00,2.5,3.5,43.5,-4.9,1.6
2023-11-17 15:00:00+00:00,120.5,30.0,654.0,-3.45,1.9000000000000001
2023-11-17 16:00:00+00:00,258.0,56.5,730.5,-1.2500000000000002,2.0
2023-11-17 17:00:00+00:00,342.0,114.5,600.0,0.8499999999999999,1.9500000000000002
2023-11-17 18:00:00+00:00,413.5,133.5,634.0,2.3500000000000005,2.2
2023-11-17 19:00:00+00:00,354.0,126.5,495.0,2.95,2.4000000000000004
2023-11-17 20:00:00+00:00,327.5,120.5,482.0,3.0500000000000003,2.35
2023-11-17 21:00:00+00:00,209.5,49.5,450.0,2.7,2.3
2023-11-17 22:00:00+00:00,143.0,46.5,399.0,1.4500000000000002,1.9500000000000002
2023-11-17 23:00:00+00:00,76.0,27.5,503.0,-0.2999999999999998,1.5
2023-11-18 00:00:00+00:00,0.0,0.0,0.0,-1.5999999999999999,1.45
2023-11-18 01:00:00+00:00,0.0,0.0,0.0,-2.5500000000000003,1.6500000000000001
2023-11-18 02:00:00+00:00,0.0,0.0,0.0,-3.25,1.7500000000000002
2023-11-18 03:00:00+00:00,0.0,0.0,0.0,-3.6000000000000005,1.75
2023-11-18 04:00:00+00:00,0.0,0.0,0.0,-3.7,1.7000000000000002
2023-11-18 05:00:00+00:00,0.0,0.0,0.0,-3.85,1.65
2023-11-18 06:00:00+00:00,0.0,0.0,0.0,-4.050000000000001,1.65
2023-11-18 07:00:00+00:00,0.0,0.0,0.0,-4.2,1.55
2023-11-18 08:00:00+00:00,0.0,0.0,0.0,-4.15,1.4000000000000001
2023-11-18 09:00:00+00:00,0.0,0.0,0.0,-4.2,1.25
2023-11-18 10:00:00+00:00,0.0,0.0,0.0,-4.4,1.35
2023-11-18 11:00:00+00:00,0.0,0.0,0.0,-4.65,1.55
2023-11-18 12:00:00+00:00,0.0,0.0,0.0,-5.1,1.7000000000000002
2023-11-18 13:00:00+00:00,0.0,0.0,0.0,-5.9,1.8000000000000003
2023-11-18 14:00:00+00:00,2.0,3.0,35.5,-6.300000000000001,1.9000000000000001
2023-11-18 15:00:00+00:00,88.0,42.5,338.0,-4.75,2.4000000000000004
2023-11-18 16:00:00+00:00,235.0,87.0,545.0,-2.35,3.1500000000000004
2023-11-18 17:00:00+00:00,365.0,98.5,711.5,-0.8,3.6
2023-11-18 18:00:00+00:00,378.5,131.0,568.0,0.04999999999999982,3.5000000000000004
2023-11-18 19:00:00+00:00,434.5,123.0,686.0,0.30000000000000027,3.3
2023-11-18 20:00:00+00:00,323.5,163.5,378.0,0.1499999999999999,3.0999999999999996
2023-11-18 21:00:00+00:00,246.0,101.0,413.5,-0.30000000000000027,2.85
2023-11-18 22:00:00+00:00,177.5,81.5,405.0,-1.2500000000000002,2.3000000000000003
2023-11-18 23:00:00+00:00,51.5,23.5,299.0,-2.95,1.7000000000000002
2023-11-19 00:00:00+00:00,0.0,0.0,0.0,-4.6,1.4500000000000002
2023-11-19 01:00:00+00:00,0.0,0.0,0.0,-5.45,1.5
2023-11-19 02:00:00+00:00,0.0,0.0,0.0,-5.95,1.5
2023-11-19 03:00:00+00:00,0.0,0.0,0.0,-6.15,1.5
2023-11-19 04:00:00+00:00,0.0,0.0,0.0,-6.3,1.55
2023-11-19 05:00:00+00:00,0.0,0.0,0.0,-6.45,1.55
2023-11-19 06:00:00+00:00,0.0,0.0,0.0,-6.6000000000000005,1.45
2023-11-19 07:00:00+00:00,0.0,0.0,0.0,-6.6499999999999995,1.45
2023-11-19 08:00:00+00:00,0.0,0.0,0.0,-6.8,1.35
2023-11-19 09:00:00+00:00,0.0,0.0,0.0,-7.1,1.3
2023-11-19 10:00:00+00:00,0.0,0.0,0.0,-7.45,1.25
2023-11-19 11:00:00+00:00,0.0,0.0,0.0,-7.7,1.25
2023-11-19 12:00:00+00:00,0.0,0.0,0.0,-7.9,1.35
2023-11-19 13:00:00+00:00,0.0,0.0,0.0,-8.0,1.55
2023-11-19 14:00:00+00:00,0.0,0.0,0.0,-7.699999999999999,1.9500000000000002
2023-11-19 15:00:00+00:00,81.5,37.0,342.0,-6.550000000000001,2.6500000000000004
2023-11-19 16:00:00+00:00,226.5,94.5,495.0,-4.7,3.4000000000000004
2023-11-19 17:00:00+00:00,319.5,117.5,546.0,-3.3000000000000003,3.8
2023-11-19 18:00:00+00:00,305.5,95.0,486.0,-2.7,3.8500000000000005
2023-11-19 19:00:00+00:00,313.0,93.0,489.5,-2.3000000000000003,3.8000000000000003
2023-11-19 20:00:00+00:00,200.5,144.0,134.5,-2.3000000000000003,3.5500000000000003
2023-11-19 21:00:00+00:00,198.0,39.5,456.5,-2.7,3.2
2023-11-19 22:00:00+00:00,163.0,70.0,397.5,-3.5,2.6500000000000004
2023-11-19 23:00:00+00:00,57.0,31.0,284.0,-4.8500000000000005,2.0500000000000003
2023-11-20 00:00:00+00:00,0.0,0.0,0.0,-6.2,1.8
2023-11-20 01:00:00+00:00,0.0,0.0,0.0,-7.15,1.9000000000000001
2023-11-20 02:00:00+00:00,0.0,0.0,0.0,-7.8,2.0500000000000003
2023-11-20 03:00:00+00:00,0.0,0.0,0.0,-8.2,2.1500000000000004
2023-11-20 04:00:00+00:00,0.0,0.0,0.0,-8.55,2.2
2023-11-20 05:00:00+00:00,0.0,0.0,0.0,-8.600000000000001,2.1500000000000004
2023-11-20 06:00:00+00:00,0.0,0.0,0.0,-8.600000000000001,2.1
2023-11-20 07:00:00+00:00,0.0,0.0,0.0,-8.65,2.2
2023-11-20 08:00:00+00:00,0.0,0.0,0.0,-8.7,2.25
2023-11-20 09:00:00+00:00,0.0,0.0,0.0,-8.45,2.2
2023-11-20 10:00:00+00:00,0.0,0.0,0.0,-8.15,2.05
2023-11-20 11:00:00+00:00,0.0,0.0,0.0,-8.0,1.95
2023-11-20 12:00:00+00:00,0.0,0.0,0.0,-7.95,1.95
2023-11-20 13:00:00+00:00,0.0,0.0,0.0,-7.95,2.1
2023-11-20 14:00:00+00:00,0.0,0.0,0.0,-7.65,2.3500000000000005
2023-11-20 15:00:00+00:00,101.5,34.5,523.0,-6.45,2.5500000000000003
2023-11-20 16:00:00+00:00,212.0,83.5,485.0,-4.45,2.4000000000000004
2023-11-20 17:00:00+00:00,261.5,87.0,472.0,-2.45,2.1
2023-11-20 18:00:00+00:00,321.5,110.5,488.5,-1.05,1.75
2023-11-20 19:00:00+00:00,341.5,121.0,491.5,-0.3500000000000001,1.5500000000000003
2023-11-20 20:00:00+00:00,331.0,120.5,502.0,-0.10000000000000009,1.5500000000000003
2023-11-20 21:00:00+00:00,240.5,83.5,453.5,-0.20000000000000018,1.6500000000000001
2023-11-20 22:00:00+00:00,185.0,68.5,499.5,-1.1,1.5
2023-11-20 23:00:00+00:00,71.5,25.0,518.5,-2.85,1.35
2023-11-21 00:00:00+00:00,0.0,0.0,0.0,-4.050000000000001,1.3
2023-11-21 01:00:00+00:00,0.0,0.0,0.0,-4.5,1.2000000000000002
2023-11-21 02:00:00+00:00,0.0,0.0,0.0,-5.0,1.1500000000000001
2023-11-21 03:00:00+00:00,0.0,0.0,0.0,-5.450000000000001,1.2
2023-11-21 04:00:00+00:00,0.0,0.0,0.0,-5.75,1.2
2023-11-21 05:00:00+00:00,0.0,0.0,0.0,-5.95,1.25
2023-11-21 06:00:00+00:00,0.0,0.0,0.0,-6.0,1.2
2023-11-21 07:00:00+00:00,0.0,0.0,0.0,-5.85,1.15
2023-11-21 08:00:00+00:00,0.0,0.0,0.0,-5.5,1.1
2023-11-21 09:00:00+00:00,0.0,0.0,0.0,-5.15,1.05
2023-11-21 10:00:00+00:00,0.0,0.0,0.0,-4.5,1.0
2023-11-21 11:00:00+00:00,0.0,0.0,0.0,-3.95,1.0
2023-11-21 12:00:00+00:00,0.0,0.0,0.0,-3.85,1.0
2023-11-21 13:00:00+00:00,0.0,0.0,0.0,-3.8500000000000005,1.0
2023-11-21 14:00:00+00:00,0.0,0.0,0.0,-3.6000000000000005,1.1
2023-11-21 15:00:00+00:00,85.0,26.0,473.0,-2.6000000000000005,1.4500000000000002
2023-11-21 16:00:00+00:00,168.5,56.0,429.5,-1.25,1.8
2023-11-21 17:00:00+00:00,222.5,54.0,461.5,-0.15000000000000002,1.75
2023-11-21 18:00:00+00:00,289.5,84.5,478.5,0.7,1.75
2023-11-21 19:00:00+00:00,342.0,122.5,492.5,1.2500000000000002,1.75
2023-11-21 20:00:00+00:00,320.0,120.5,479.0,1.45,1.65
2023-11-21 21:00:00+00:00,204.5,132.5,210.5,1.2,1.55
2023-11-21 22:00:00+00:00,127.0,103.5,103.0,0.10000000000000003,1.2000000000000002
2023-11-21 23:00:00+00:00,57.5,35.5,258.5,-1.45,1.0
2023-11-22 00:00:00+00:00,0.0,0.0,0.0,-2.35,1.15
2023-11-22 01:00:00+00:00,0.0,0.0,0.0,-2.7,1.35
2023-11-22 02:00:00+00:00,0.0,0.0,0.0,-2.95,1.4000000000000001
2023-11-22 03:00:00+00:00,0.0,0.0,0.0,-3.0,1.3
2023-11-22 04:00:00+00:00,0.0,0.0,0.0,-2.9,1.15
2023-11-22 05:00:00+00:00,0.0,0.0,0.0,-2.7,0.95
2023-11-22 06:00:00+00:00,0.0,0.0,0.0,-2.5,0.8
2023-11-22 07:00:00+00:00,0.0,0.0,0.0,-2.15,0.8
2023-11-22 08:00:00+00:00,0.0,0.0,0.0,-1.9,0.8500000000000001
2023-11-22 09:00:00+00:00,0.0,0.0,0.0,-1.8,0.8500000000000001
2023-11-22 10:00:00+00:00,0.0,0.0,0.0,-2.0,0.9000000000000001
2023-11-22 11:00:00+00:00,0.0,0.0,0.0,-2.25,0.8500000000000001
2023-11-22 12:00:00+00:00,0.0,0.0,0.0,-2.6,0.85
2023-11-22 13:00:00+00:00,0.0,0.0,0.0,-3.0,0.9
2023-11-22 14:00:00+00:00,0.0,0.0,0.0,-3.2,0.9500000000000001
2023-11-22 15:00:00+00:00,85.0,57.5,228.5,-2.1,1.0
2023-11-22 16:00:00+00:00,219.5,93.0,490.0,0.04999999999999999,1.1
2023-11-22 17:00:00+00:00,281.0,108.5,476.0,1.85,1.3
2023-11-22 18:00:00+00:00,368.5,145.0,527.5,3.1500000000000004,1.6
2023-11-22 19:00:00+00:00,383.0,148.5,531.0,4.05,1.9000000000000001
2023-11-22 20:00:00+00:00,294.5,99.5,472.5,4.25,1.9500000000000002
2023-11-22 21:00:00+00:00,161.5,143.0,55.5,3.45,1.6
2023-11-22 22:00:00+00:00,89.0,86.5,11.5,1.65,1.2000000000000002
2023-11-22 23:00:00+00:00,36.0,36.0,4.5,-0.5,1.1
2023-11-23 00:00:00+00:00,0.0,0.0,0.0,-1.85,1.15
2023-11-23 01:00:00+00:00,0.0,0.0,0.0,-2.2,1.15
2023-11-23 02:00:00+00:00,0.0,0.0,0.0,-2.25,1.15
2023-11-23 03:00:00+00:00,0.0,0.0,0.0,-2.0,1.05
2023-11-23 04:00:00+00:00,0.0,0.0,0.0,-1.7000000000000002,1.0
2023-11-23 05:00:00+00:00,0.0,0.0,0.0,-1.6500000000000001,1.05
2023-11-23 06:00:00+00:00,0.0,0.0,0.0,-1.85,1.15
2023-11-23 07:00:00+00:00,0.0,0.0,0.0,-2.1,1.4
2023-11-23 08:00:00+00:00,0.0,0.0,0.0,-2.1500000000000004,1.4
2023-11-23 09:00:00+00:00,0.0,0.0,0.0,-1.9500000000000002,1.25
2023-11-23 10:00:00+00:00,0.0,0.0,0.0,-2.05,1.1
2023-11-23 11:00:00+00:00,0.0,0.0,0.0,-2.35,1.0
2023-11-23 12:00:00+00:00,0.0,0.0,0.0,-2.6500000000000004,0.8500000000000001
2023-11-23 13:00:00+00:00,0.0,0.0,0.0,-2.8500000000000005,0.8
2023-11-23 14:00:00+00:00,0.0,0.0,0.0,-2.95,0.8500000000000001
2023-11-23 15:00:00+00:00,46.0,45.5,5.0,-2.5500000000000003,1.1500000000000001
2023-11-23 16:00:00+00:00,97.5,92.5,20.0,-1.7,1.55
2023-11-23 17:00:00+00:00,176.0,165.5,29.0,-1.05,1.8
2023-11-23 18:00:00+00:00,220.5,204.5,38.0,-0.45,2.1
2023-11-23 19:00:00+00:00,277.5,238.5,89.0,-0.1,2.35
2023-11-23 20:00:00+00:00,263.5,233.0,75.0,-0.1,2.3000000000000003
2023-11-23 21:00:00+00:00,132.5,120.5,35.5,-0.55,2.1
2023-11-23 22:00:00+00:00,78.5,54.0,108.5,-1.4500000000000002,1.6500000000000001
2023-11-23 23:00:00+00:00,45.5,24.5,253.5,-2.75,1.45
2023-11-24 00:00:00+00:00,0.0,0.0,0.0,-3.75,1.5500000000000003
2023-11-24 01:00:00+00:00,0.0,0.0,0.0,-4.3,1.9
2023-11-24 02:00:00+00:00,0.0,0.0,0.0,-4.65,2.6500000000000004
2023-11-24 03:00:00+00:00,0.0,0.0,0.0,-5.15,3.2500000000000004
2023-11-24 04:00:00+00:00,0.0,0.0,0.0,-5.95,3.5
2023-11-24 05:00:00+00:00,0.0,0.0,0.0,-6.700000000000001,3.55
2023-11-24 06:00:00+00:00,0.0,0.0,0.0,-7.2,3.4000000000000004
2023-11-24 07:00:00+00:00,0.0,0.0,0.0,-7.5,3.4000000000000004
2023-11-24 08:00:00+00:00,0.0,0.0,0.0,-7.85,3.25
2023-11-24 09:00:00+00:00,0.0,0.0,0.0,-8.15,3.1000000000000005
2023-11-24 10:00:00+00:00,0.0,0.0,0.0,-8.55,2.8000000000000003
2023-11-24 11:00:00+00:00,0.0,0.0,0.0,-9.1,2.5
2023-11-24 12:00:00+00:00,0.0,0.0,0.0,-9.65,2.3
2023-11-24 13:00:00+00:00,0.0,0.0,0.0,-10.15,2.1500000000000004
2023-11-24 14:00:00+00:00,0.0,0.0,0.0,-10.4,2.2
2023-11-24 15:00:00+00:00,84.0,41.5,374.5,-9.45,2.5
2023-11-24 16:00:00+00:00,228.0,89.5,555.5,-7.2,2.75
2023-11-24 17:00:00+00:00,279.5,112.5,474.5,-5.1000000000000005,2.75
2023-11-24 18:00:00+00:00,357.5,152.0,494.5,-3.7,2.5
2023-11-24 19:00:00+00:00,323.5,111.5,489.0,-2.75,2.1
2023-11-24 20:00:00+00:00,259.5,77.5,449.5,-2.1500000000000004,1.6500000000000001
2023-11-24 21:00:00+00:00,203.5,55.0,445.5,-2.1500000000000004,1.2
2023-11-24 22:00:00+00:00,114.0,29.0,383.0,-3.25,0.8500000000000001
2023-11-24 23:00:00+00:00,43.5,21.0,278.5,-5.3500000000000005,0.7
2023-11-25 00:00:00+00:00,0.0,0.0,0.0,-7.15,0.6000000000000001
2023-11-25 01:00:00+00:00,0.0,0.0,0.0,-7.95,0.5
2023-11-25 02:00:00+00:00,0.0,0.0,0.0,-8.75,0.5
2023-11-25 03:00:00+00:00,0.0,0.0,0.0,-9.6,0.65
2023-11-25 04:00:00+00:00,0.0,0.0,0.0,-10.3,0.8500000000000001
2023-11-25 05:00:00+00:00,0.0,0.0,0.0,-10.899999999999999,1.1500000000000001
2023-11-25 06:00:00+00:00,0.0,0.0,0.0,-11.55,1.4500000000000002
2023-11-25 07:00:00+00:00,0.0,0.0,0.0,-12.1,1.7
2023-11-25 08:00:00+00:00,0.0,0.0,0.0,-12.45,1.85
2023-11-25 09:00:00+00:00,0.0,0.0,0.0,-12.600000000000001,1.85
2023-11-25 10:00:00+00:00,0.0,0.0,0.0,-12.65,1.8
2023-11-25 11:00:00+00:00,0.0,0.0,0.0,-12.75,1.75
2023-11-25 12:00:00+00:00,0.0,0.0,0.0,-12.8,1.7000000000000002
2023-11-25 13:00:00+00:00,0.0,0.0,0.0,-12.9,1.7000000000000002
2023-11-25 14:00:00+00:00,0.0,0.0,0.0,-12.55,1.85
2023-11-25 15:00:00+00:00,77.5,33.5,399.0,-10.8,2.1500000000000004
2023-11-25 16:00:00+00:00,239.0,70.5,682.0,-7.75,2.3
2023-11-25 17:00:00+00:00,363.0,94.5,766.5,-5.050000000000001,2.2
2023-11-25 18:00:00+00:00,418.0,168.5,604.0,-3.3,2.0
2023-11-25 19:00:00+00:00,445.5,157.5,667.5,-2.1500000000000004,1.6500000000000001
2023-11-25 20:00:00+00:00,397.5,160.0,587.5,-1.5,1.55
2023-11-25 21:00:00+00:00,340.5,88.0,760.0,-1.5,1.5500000000000003
2023-11-25 22:00:00+00:00,219.0,45.5,786.0,-2.6000000000000005,1.35
2023-11-25 23:00:00+00:00,60.0,28.0,402.5,-4.85,1.2
2023-11-26 00:00:00+00:00,0.0,0.0,0.0,-6.65,1.25
2023-11-26 01:00:00+00:00,0.0,0.0,0.0,-7.550000000000001,1.15
2023-11-26 02:00:00+00:00,0.0,0.0,0.0,-8.100000000000001,1.0
2023-11-26 03:00:00+00:00,0.0,0.0,0.0,-8.45,0.9
2023-11-26 04:00:00+00:00,0.0,0.0,0.0,-8.600000000000001,0.9
2023-11-26 05:00:00+00:00,0.0,0.0,0.0,-8.85,0.8500000000000001
2023-11-26 06:00:00+00:00,0.0,0.0,0.0,-9.05,0.8
2023-11-26 07:00:00+00:00,0.0,0.0,0.0,-9.149999999999999,0.8
2023-11-26 08:00:00+00:00,0.0,0.0,0.0,-9.35,0.9
2023-11-26 09:00:00+00:00,0.0,0.0,0.0,-9.5,0.95
2023-11-26 10:00:00+00:00,0.0,0.0,0.0,-9.600000000000001,1.0
2023-11-26 11:00:00+00:00,0.0,0.0,0.0,-9.8,0.95
2023-11-26 12:00:00+00:00,0.0,0.0,0.0,-10.05,0.95
2023-11-26 13:00:00+00:00,0.0,0.0,0.0,-10.15,0.9
2023-11-26 14:00:00+00:00,0.0,0.0,0.0,-9.95,0.8
2023-11-26 15:00:00+00:00,72.5,38.5,314.5,-8.75,0.65
2023-11-26 16:00:00+00:00,158.0,54.0,425.5,-6.2,0.75
2023-11-26 17:00:00+00:00,251.0,82.0,485.5,-3.8500000000000005,1.2000000000000002
2023-11-26 18:00:00+00:00,424.5,86.0,825.5,-2.4000000000000004,1.85
2023-11-26 19:00:00+00:00,351.5,117.0,546.5,-1.6500000000000001,2.25
2023-11-26 20:00:00+00:00,375.0,91.5,707.0,-1.35,2.45
2023-11-26 21:00:00+00:00,349.5,45.0,924.0,-1.55,2.45
2023-11-26 22:00:00+00:00,216.0,36.5,819.0,-2.9000000000000004,1.95
2023-11-26 23:00:00+00:00,55.0,32.5,286.5,-5.4,1.4
2023-11-27 00:00:00+00:00,0.0,0.0,0.0,-7.4,1.25
2023-11-27 01:00:00+00:00,0.0,0.0,0.0,-8.55,1.2
2023-11-27 02:00:00+00:00,0.0,0.0,0.0,-9.350000000000001,1.2
2023-11-27 03:00:00+00:00,0.0,0.0,0.0,-9.7,1.3
2023-11-27 04:00:00+00:00,0.0,0.0,0.0,-9.8,1.45
2023-11-27 05:00:00+00:00,0.0,0.0,0.0,-9.9,1.5
2023-11-27 06:00:00+00:00,0.0,0.0,0.0,-10.25,1.5
2023-11-27 07:00:00+00:00,0.0,0.0,0.0,-10.7,1.5
2023-11-27 08:00:00+00:00,0.0,0.0,0.0,-11.149999999999999,1.55
2023-11-27 09:00:00+00:00,0.0,0.0,0.0,-11.45,1.6
2023-11-27 10:00:00+00:00,0.0,0.0,0.0,-11.65,1.6
2023-11-27 11:00:00+00:00,0.0,0.0,0.0,-11.8,1.5
2023-11-27 12:00:00+00:00,0.0,0.0,0.0,-12.05,1.45
2023-11-27 13:00:00+00:00,0.0,0.0,0.0,-12.2,1.45
2023-11-27 14:00:00+00:00,0.0,0.0,0.0,-11.95,1.4
2023-11-27 15:00:00+00:00,91.0,26.5,620.0,-10.25,1.45
2023-11-27 16:00:00+00:00,243.5,40.5,844.5,-7.25,1.35
2023-11-27 17:00:00+00:00,371.0,52.0,930.0,-4.5,1.1500000000000001
2023-11-27 18:00:00+00:00,451.0,59.0,964.5,-2.8,1.15
2023-11-27 19:00:00+00:00,473.5,60.0,972.0,-1.8,1.4000000000000001
2023-11-27 20:00:00+00:00,438.5,58.0,956.0,-1.5,1.5
2023-11-27 21:00:00+00:00,350.0,52.0,910.0,-1.8,1.4500000000000002
2023-11-27 22:00:00+00:00,216.0,41.5,804.0,-3.2,1.2000000000000002
2023-11-27 23:00:00+00:00,64.0,24.0,526.0,-5.7,0.9500000000000001
2023-11-28 00:00:00+00:00,0.0,0.0,0.0,-7.6000000000000005,0.8
2023-11-28 01:00:00+00:00,0.0,0.0,0.0,-8.55,0.8
2023-11-28 02:00:00+00:00,0.0,0.0,0.0,-9.35,1.05
2023-11-28 03:00:00+00:00,0.0,0.0,0.0,-9.9,1.15
2023-11-28 04:00:00+00:00,0.0,0.0,0.0,-10.2,1.3
2023-11-28 05:00:00+00:00,0.0,0.0,0.0,-10.5,1.35
2023-11-28 06:00:00+00:00,0.0,0.0,0.0,-10.6,1.3
2023-11-28 07:00:00+00:00,0.0,0.0,0.0,-10.4,1.2
2023-11-28 08:00:00+00:00,0.0,0.0,0.0,-10.0,1.1
2023-11-28 09:00:00+00:00,0.0,0.0,0.0,-9.450000000000001,1.05
2023-11-28 10:00:00+00:00,0.0,0.0,0.0,-8.85,0.95
2023-11-28 11:00:00+00:00,0.0,0.0,0.0,-8.35,0.8500000000000001
2023-11-28 12:00:00+00:00,0.0,0.0,0.0,-8.25,0.8
2023-11-28 13:00:00+00:00,0.0,0.0,0.0,-8.45,0.75
2023-11-28 14:00:00+00:00,0.0,0.0,0.0,-8.45,0.75
2023-11-28 15:00:00+00:00,87.5,26.0,611.5,-7.45,0.8500000000000001
2023-11-28 16:00:00+00:00,239.5,39.0,845.5,-5.15,0.8
2023-11-28 17:00:00+00:00,365.5,48.0,933.0,-2.8000000000000003,0.8
2023-11-28 18:00:00+00:00,443.0,53.5,963.5,-1.25,1.15
2023-11-28 19:00:00+00:00,467.0,55.0,974.5,-0.4500000000000002,1.4500000000000002
2023-11-28 20:00:00+00:00,433.0,54.0,958.0,-0.4,1.55
2023-11-28 21:00:00+00:00,335.5,63.0,836.5,-0.9500000000000002,1.5
2023-11-28 22:00:00+00:00,195.5,72.0,573.5,-2.55,1.1500000000000001
2023-11-28 23:00:00+00:00,55.0,33.5,280.0,-5.0,0.8500000000000001
2023-11-29 00:00:00+00:00,0.0,0.0,0.0,-6.55,0.8
2023-11-29 01:00:00+00:00,0.0,0.0,0.0,-7.2,0.7
2023-11-29 02:00:00+00:00,0.0,0.0,0.0,-7.65,0.75
2023-11-29 03:00:00+00:00,0.0,0.0,0.0,-7.95,0.9
2023-11-29 04:00:00+00:00,0.0,0.0,0.0,-8.25,0.95
2023-11-29 05:00:00+00:00,0.0,0.0,0.0,-8.55,1.0
2023-11-29 06:00:00+00:00,0.0,0.0,0.0,-8.8,1.0
2023-11-29 07:00:00+00:00,0.0,0.0,0.0,-8.95,1.0
2023-11-29 08:00:00+00:00,0.0,0.0,0.0,-9.100000000000001,1.05
2023-11-29 09:00:00+00:00,0.0,0.0,0.0,-9.1,1.05
2023-11-29 10:00:00+00:00,0.0,0.0,0.0,-8.850000000000001,1.0
2023-11-29 11:00:00+00:00,0.0,0.0,0.0,-8.600000000000001,0.9000000000000001
2023-11-29 12:00:00+00:00,0.0,0.0,0.0,-8.4,0.8
2023-11-29 13:00:00+00:00,0.0,0.0,0.0,-8.35,0.65
2023-11-29 14:00:00+00:00,0.0,0.0,0.0,-8.3,0.55
2023-11-29 15:00:00+00:00,84.0,25.5,597.5,-7.5,0.55
2023-11-29 16:00:00+00:00,235.0,39.5,837.5,-5.45,0.7000000000000001
2023-11-29 17:00:00+00:00,361.5,47.0,933.0,-3.1,1.1
2023-11-29 18:00:00+00:00,437.5,69.5,917.5,-1.4000000000000001,1.75
2023-11-29 19:00:00+00:00,458.0,71.0,920.5,-0.5,2.25
2023-11-29 20:00:00+00:00,431.0,48.5,971.0,-0.20000000000000007,2.45
2023-11-29 21:00:00+00:00,343.0,44.5,924.5,-0.55,2.3000000000000003
2023-11-29 22:00:00+00:00,211.5,37.0,818.0,-2.45,1.6
2023-11-29 23:00:00+00:00,61.5,22.5,532.5,-5.35,1.1
2023-11-30 00:00:00+00:00,0.0,0.0,0.0,-7.2,1.05
2023-11-30 01:00:00+00:00,0.0,0.0,0.0,-7.85,1.1
2023-11-30 02:00:00+00:00,0.0,0.0,0.0,-8.25,1.1500000000000001
2023-11-30 03:00:00+00:00,0.0,0.0,0.0,-8.350000000000001,1.05
2023-11-30 04:00:00+00:00,0.0,0.0,0.0,-8.350000000000001,1.0
2023-11-30 05:00:00+00:00,0.0,0.0,0.0,-8.25,0.9500000000000001
2023-11-30 06:00:00+00:00,0.0,0.0,0.0,-8.05,0.9000000000000001
2023-11-30 07:00:00+00:00,0.0,0.0,0.0,-7.9,0.8500000000000001
2023-11-30 08:00:00+00:00,0.0,0.0,0.0,-7.85,0.8
2023-11-30 09:00:00+00:00,0.0,0.0,0.0,-8.05,0.8
2023-11-30 10:00:00+00:00,0.0,0.0,0.0,-8.55,0.9
2023-11-30 11:00:00+00:00,0.0,0.0,0.0,-8.95,1.0
2023-11-30 12:00:00+00:00,0.0,0.0,0.0,-9.3,1.05
2023-11-30 13:00:00+00:00,0.0,0.0,0.0,-9.45,1.1
2023-11-30 14:00:00+00:00,0.0,0.0,0.0,-8.9,1.0
2023-11-30 15:00:00+00:00,57.0,31.0,277.5,-7.45,0.9
2023-11-30 16:00:00+00:00,156.0,90.5,285.5,-5.200000000000001,0.75
2023-11-30 17:00:00+00:00,256.5,151.5,313.5,-2.9000000000000004,1.1
2023-11-30 18:00:00+00:00,308.0,190.0,297.5,-1.6,1.8
2023-11-30 19:00:00+00:00,333.5,206.5,304.5,-1.1,2.1
2023-11-30 20:00:00+00:00,293.0,108.0,473.5,-1.0,2.35
2023-11-30 21:00:00+00:00,247.5,101.5,456.0,-1.3,2.4
2023-11-30 22:00:00+00:00,129.5,90.0,187.5,-2.55,2.05
2023-11-30 23:00:00+00:00,26.5,22.5,55.5,-4.65,1.55
2023-12-01 00:00:00+00:00,0.0,0.0,0.0,-6.15,1.4000000000000001
2023-12-01 01:00:00+00:00,0.0,0.0,0.0,-6.85,1.25
2023-12-01 02:00:00+00:00,0.0,0.0,0.0,-7.2,1.1
2023-12-01 03:00:00+00:00,0.0,0.0,0.0,-7.300000000000001,1.0
2023-12-01 04:00:00+00:00,0.0,0.0,0.0,-7.3500000000000005,0.9500000000000001
2023-12-01 05:00:00+00:00,0.0,0.0,0.0,-7.35,0.8500000000000001
2023-12-01 06:00:00+00:00,0.0,0.0,0.0,-7.4,0.8
2023-12-01 07:00:00+00:00,0.0,0.0,0.0,-7.5,0.65
2023-12-01 08:00:00+00:00,0.0,0.0,0.0,-7.65,0.6
2023-12-01 09:00:00+00:00,0.0,0.0,0.0,-7.65,0.65
2023-12-01 10:00:00+00:00,0.0,0.0,0.0,-7.5,0.65
2023-12-01 11:00:00+00:00,0.0,0.0,0.0,-7.199999999999999,0.7
2023-12-01 12:00:00+00:00,0.0,0.0,0.0,-6.800000000000001,0.75
2023-12-01 13:00:00+00:00,0.0,0.0,0.0,-6.65,0.8500000000000001
2023-12-01 14:00:00+00:00,0.0,0.0,0.0,-6.800000000000001,1.05
2023-12-01 15:00:00+00:00,51.5,27.0,273.0,-5.9,1.4500000000000002
2023-12-01 16:00:00+00:00,154.5,64.5,398.5,-3.95,2.0500000000000003
2023-12-01 17:00:00+00:00,284.5,126.5,479.0,-2.2,2.3
2023-12-01 18:00:00+00:00,311.0,122.5,477.5,-1.1500000000000001,2.35
2023-12-01 19:00:00+00:00,334.0,136.0,477.0,-0.7,2.5
2023-12-01 20:00:00+00:00,347.5,151.0,505.5,-0.75,2.6
