Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,timestamp
2024,11,2,22,30,155,50,356,4.0,3.7,1730586600
2024,11,2,23,30,95,68,182,1.8,2.4000000000000004,1730590200
2024,11,3,0,30,1,1,0,-0.3,1.2000000000000002,1730593800
2024,11,3,1,30,0,0,0,-0.9,1.0,1730597400
2024,11,3,2,30,0,0,0,-0.9,1.0,1730601000
2024,11,3,3,30,0,0,0,-1.2000000000000002,1.0,1730604600
2024,11,3,4,30,0,0,0,-1.6,1.0,1730608200
2024,11,3,5,30,0,0,0,-2.0,1.1,1730611800
2024,11,3,6,30,0,0,0,-2.3000000000000003,1.1,1730615400
2024,11,3,7,30,0,0,0,-2.7,1.2000000000000002,1730619000
2024,11,3,8,30,0,0,0,-3.2,1.3,1730622600
2024,11,3,9,30,0,0,0,-3.7,1.3,1730626200
2024,11,3,10,30,0,0,0,-4.1000000000000005,1.4,1730629800
2024,11,3,11,30,0,0,0,-4.2,1.5,1730633400
2024,11,3,12,30,0,0,0,-4.3,1.5,1730637000
2024,11,3,13,30,0,0,0,-4.2,1.5,1730640600
2024,11,3,14,30,19,13,183,-2.7,2.0,1730644200
2024,11,3,15,30,135,103,166,0.1,2.7,1730647800
2024,11,3,16,30,283,145,415,2.5,3.0,1730651400
2024,11,3,17,30,438,126,713,3.8,2.8000000000000003,1730655000
2024,11,3,18,30,547,58,978,4.5,2.5,1730658600
2024,11,3,19,30,568,61,983,4.800000000000001,2.4000000000000004,1730662200
2024,11,3,20,30,472,183,597,5.0,2.4000000000000004,1730665800
2024,11,3,21,30,206,196,24,5.0,2.3000000000000003,1730669400
2024,11,3,22,30,182,163,65,4.4,1.8,1730673000
2024,11,3,23,30,103,52,355,2.2,1.2000000000000002,1730676600
2024,11,4,0,30,1,1,0,-0.6000000000000001,1.1,1730680200
2024,11,4,1,30,0,0,0,-2.1,1.2000000000000002,1730683800
2024,11,4,2,30,0,0,0,-2.7,1.4,1730687400
2024,11,4,3,30,0,0,0,-2.9000000000000004,1.4,1730691000
2024,11,4,4,30,0,0,0,-3.1,1.4,1730694600
2024,11,4,5,30,0,0,0,-3.4000000000000004,1.3,1730698200
2024,11,4,6,30,0,0,0,-3.7,1.1,1730701800
2024,11,4,7,30,0,0,0,-3.7,1.0,1730705400
2024,11,4,8,30,0,0,0,-3.8,1.0,1730709000
2024,11,4,9,30,0,0,0,-3.7,1.0,1730712600
2024,11,4,10,30,0,0,0,-3.6,1.0,1730716200
2024,11,4,11,30,0,0,0,-3.4000000000000004,0.9,1730719800
2024,11,4,12,30,0,0,0,-3.3000000000000003,0.9,1730723400
2024,11,4,13,30,0,0,0,-3.1,1.0,1730727000
2024,11,4,14,30,18,13,178,-1.8,1.1,1730730600
2024,11,4,15,30,161,44,621,0.6000000000000001,1.9,1730734200
2024,11,4,16,30,285,115,517,2.6,2.5,1730737800
2024,11,4,17,30,265,217,112,3.3000000000000003,2.0,1730741400
2024,11,4,18,30,339,253,174,4.0,2.0,1730745000
2024,11,4,19,30,480,156,633,5.1000000000000005,3.1,1730748600
2024,11,4,20,30,501,62,915,5.6000000000000005,3.9,1730752200
2024,11,4,21,30,237,217,50,5.2,4.2,1730755800
2024,11,4,22,30,121,117,13,3.9,4.2,1730759400
2024,11,4,23,30,49,34,108,1.3,3.3000000000000003,1730763000
2024,11,5,0,30,0,0,0,-1.1,2.2,1730766600
2024,11,5,1,30,0,0,0,-1.8,2.1,1730770200
2024,11,5,2,30,0,0,0,-1.4,2.4000000000000004,1730773800
2024,11,5,3,30,0,0,0,-1.4,2.3000000000000003,1730777400
2024,11,5,4,30,0,0,0,-1.4,2.3000000000000003,1730781000
2024,11,5,5,30,0,0,0,-1.4,2.5,1730784600
2024,11,5,6,30,0,0,0,-2.0,2.3000000000000003,1730788200
2024,11,5,7,30,0,0,0,-2.8000000000000003,2.1,1730791800
2024,11,5,8,30,0,0,0,-3.4000000000000004,2.1,1730795400
2024,11,5,9,30,0,0,0,-3.8,2.1,1730799000
2024,11,5,10,30,0,0,0,-3.9,2.2,1730802600
2024,11,5,11,30,0,0,0,-3.9,2.4000000000000004,1730806200
2024,11,5,12,30,0,0,0,-3.7,2.7,1730809800
2024,11,5,13,30,0,0,0,-3.5,2.9000000000000004,1730813400
2024,11,5,14,30,19,13,237,-2.8000000000000003,3.3000000000000003,1730817000
2024,11,5,15,30,170,33,744,-1.4,4.1000000000000005,1730820600
2024,11,5,16,30,292,98,599,0.1,4.7,1730824200
2024,11,5,17,30,384,150,546,1.2000000000000002,4.4,1730827800
2024,11,5,18,30,422,223,405,2.1,3.8,1730831400
2024,11,5,19,30,298,231,132,2.6,3.1,1730835000
2024,11,5,20,30,350,247,217,2.8000000000000003,2.6,1730838600
2024,11,5,21,30,161,159,6,2.6,2.3000000000000003,1730842200
2024,11,5,22,30,218,132,303,2.0,1.9,1730845800
2024,11,5,23,30,113,35,581,0.0,1.3,1730849400
2024,11,6,0,30,0,0,0,-2.3000000000000003,1.1,1730853000
2024,11,6,1,30,0,0,0,-3.5,1.3,1730856600
2024,11,6,2,30,0,0,0,-3.9,1.6,1730860200
2024,11,6,3,30,0,0,0,-4.3,1.9,1730863800
2024,11,6,4,30,0,0,0,-4.6000000000000005,2.1,1730867400
2024,11,6,5,30,0,0,0,-4.9,2.4000000000000004,1730871000
2024,11,6,6,30,0,0,0,-5.0,2.6,1730874600
2024,11,6,7,30,0,0,0,-5.1000000000000005,2.8000000000000003,1730878200
2024,11,6,8,30,0,0,0,-5.2,2.7,1730881800
2024,11,6,9,30,0,0,0,-5.300000000000001,2.4000000000000004,1730885400
2024,11,6,10,30,0,0,0,-5.4,2.1,1730889000
2024,11,6,11,30,0,0,0,-5.6000000000000005,1.9,1730892600
2024,11,6,12,30,0,0,0,-5.7,1.8,1730896200
2024,11,6,13,30,0,0,0,-5.800000000000001,1.8,1730899800
2024,11,6,14,30,18,13,228,-5.1000000000000005,2.1,1730903400
2024,11,6,15,30,165,32,737,-2.6,2.3000000000000003,1730907000
2024,11,6,16,30,323,40,886,0.4,1.6,1730910600
2024,11,6,17,30,448,45,952,2.4000000000000004,1.0,1730914200
2024,11,6,18,30,524,46,983,3.7,0.9,1730917800
2024,11,6,19,30,541,47,984,4.6000000000000005,0.9,1730921400
2024,11,6,20,30,502,47,964,5.2,0.8,1730925000
2024,11,6,21,30,409,47,915,5.300000000000001,0.8,1730928600
2024,11,6,22,30,271,41,826,4.3,0.7000000000000001,1730932200
2024,11,6,23,30,110,29,620,1.5,0.8,1730935800
2024,11,7,0,30,0,0,0,-1.1,0.9,1730939400
2024,11,7,1,30,0,0,0,-1.9,0.8,1730943000
2024,11,7,2,30,0,0,0,-2.1,0.8,1730946600
2024,11,7,3,30,0,0,0,-2.1,0.9,1730950200
2024,11,7,4,30,0,0,0,-2.0,0.9,1730953800
2024,11,7,5,30,0,0,0,-2.1,0.9,1730957400
2024,11,7,6,30,0,0,0,-2.2,0.9,1730961000
2024,11,7,7,30,0,0,0,-2.4000000000000004,0.9,1730964600
2024,11,7,8,30,0,0,0,-2.6,0.9,1730968200
2024,11,7,9,30,0,0,0,-2.6,1.0,1730971800
2024,11,7,10,30,0,0,0,-2.6,1.0,1730975400
2024,11,7,11,30,0,0,0,-2.5,1.0,1730979000
2024,11,7,12,30,0,0,0,-2.4000000000000004,1.0,1730982600
2024,11,7,13,30,0,0,0,-2.4000000000000004,1.0,1730986200
2024,11,7,14,30,13,10,167,-1.4,1.1,1730989800
2024,11,7,15,30,154,30,705,0.9,1.6,1730993400
2024,11,7,16,30,309,39,858,3.3000000000000003,1.9,1730997000
2024,11,7,17,30,431,42,928,5.1000000000000005,1.9,1731000600
2024,11,7,18,30,506,44,959,6.4,1.8,1731004200
2024,11,7,19,30,527,46,965,7.5,1.5,1731007800
2024,11,7,20,30,490,48,947,8.200000000000001,1.2000000000000002,1731011400
2024,11,7,21,30,400,48,901,8.4,1.0,1731015000
2024,11,7,22,30,241,83,574,6.9,0.9,1731018600
2024,11,7,23,30,103,31,564,3.9,0.8,1731022200
2024,11,8,0,30,0,0,0,1.9,0.9,1731025800
2024,11,8,1,30,0,0,0,1.4,0.8,1731029400
2024,11,8,2,30,0,0,0,1.3,0.8,1731033000
2024,11,8,3,30,0,0,0,1.0,0.9,1731036600
2024,11,8,4,30,0,0,0,0.7000000000000001,1.0,1731040200
2024,11,8,5,30,0,0,0,0.3,1.0,1731043800
2024,11,8,6,30,0,0,0,0.1,1.1,1731047400
2024,11,8,7,30,0,0,0,0.0,1.1,1731051000
2024,11,8,8,30,0,0,0,0.4,1.2000000000000002,1731054600
2024,11,8,9,30,0,0,0,1.3,1.1,1731058200
2024,11,8,10,30,0,0,0,2.3000000000000003,0.9,1731061800
2024,11,8,11,30,0,0,0,2.6,0.7000000000000001,1731065400
2024,11,8,12,30,0,0,0,2.1,0.6000000000000001,1731069000
2024,11,8,13,30,0,0,0,1.5,0.6000000000000001,1731072600
2024,11,8,14,30,12,10,158,1.5,0.6000000000000001,1731076200
2024,11,8,15,30,152,31,700,3.0,0.9,1731079800
2024,11,8,16,30,306,40,857,5.6000000000000005,1.2000000000000002,1731083400
2024,11,8,17,30,428,43,927,8.1,1.0,1731087000
2024,11,8,18,30,503,45,959,10.0,1.1,1731090600
2024,11,8,19,30,523,46,967,11.1,1.5,1731094200
2024,11,8,20,30,486,46,951,11.4,1.8,1731097800
2024,11,8,21,30,396,44,909,10.7,1.8,1731101400
2024,11,8,22,30,261,39,820,8.4,1.2000000000000002,1731105000
2024,11,8,23,30,103,28,608,5.4,0.8,1731108600
2024,11,9,0,30,0,0,0,3.9,0.6000000000000001,1731112200
2024,11,9,1,30,0,0,0,3.4000000000000004,0.5,1731115800
2024,11,9,2,30,0,0,0,2.9000000000000004,0.6000000000000001,1731119400
2024,11,9,3,30,0,0,0,2.5,0.8,1731123000
2024,11,9,4,30,0,0,0,2.2,0.8,1731126600
2024,11,9,5,30,0,0,0,2.0,0.8,1731130200
2024,11,9,6,30,0,0,0,2.2,0.9,1731133800
2024,11,9,7,30,0,0,0,2.6,0.9,1731137400
2024,11,9,8,30,0,0,0,3.2,0.9,1731141000
2024,11,9,9,30,0,0,0,3.5,0.8,1731144600
2024,11,9,10,30,0,0,0,3.2,0.8,1731148200
2024,11,9,11,30,0,0,0,2.7,0.8,1731151800
2024,11,9,12,30,0,0,0,2.2,0.9,1731155400
2024,11,9,13,30,0,0,0,1.8,0.9,1731159000
2024,11,9,14,30,11,10,146,2.3000000000000003,0.9,1731162600
2024,11,9,15,30,148,33,685,4.4,0.8,1731166200
2024,11,9,16,30,303,43,847,6.9,0.4,1731169800
2024,11,9,17,30,426,48,920,9.1,0.6000000000000001,1731173400
2024,11,9,18,30,502,51,954,10.8,1.5,1731177000
2024,11,9,19,30,521,52,959,11.6,2.0,1731180600
2024,11,9,20,30,483,51,941,11.7,2.3000000000000003,1731184200
2024,11,9,21,30,383,60,844,10.9,2.3000000000000003,1731187800
2024,11,9,22,30,233,72,601,8.3,1.6,1731191400
2024,11,9,23,30,88,36,432,4.800000000000001,1.0,1731195000
2024,11,10,0,30,0,0,0,3.4000000000000004,0.7000000000000001,1731198600
2024,11,10,1,30,0,0,0,3.2,0.4,1731202200
2024,11,10,2,30,0,0,0,2.5,0.7000000000000001,1731205800
2024,11,10,3,30,0,0,0,1.9,0.9,1731209400
2024,11,10,4,30,0,0,0,1.3,1.0,1731213000
2024,11,10,5,30,0,0,0,0.7000000000000001,1.1,1731216600
2024,11,10,6,30,0,0,0,0.7000000000000001,1.1,1731220200
2024,11,10,7,30,0,0,0,1.0,1.0,1731223800
2024,11,10,8,30,0,0,0,1.2000000000000002,1.0,1731227400
2024,11,10,9,30,0,0,0,1.4,1.0,1731231000
2024,11,10,10,30,0,0,0,1.2000000000000002,1.1,1731234600
2024,11,10,11,30,0,0,0,0.7000000000000001,1.1,1731238200
2024,11,10,12,30,0,0,0,0.7000000000000001,1.1,1731241800
2024,11,10,13,30,0,0,0,1.2000000000000002,1.1,1731245400
2024,11,10,14,30,6,6,0,2.2,1.0,1731249000
2024,11,10,15,30,101,76,153,3.7,0.9,1731252600
2024,11,10,16,30,236,122,377,5.5,1.2000000000000002,1731256200
2024,11,10,17,30,289,197,227,7.1000000000000005,1.5,1731259800
2024,11,10,18,30,271,236,74,8.1,1.1,1731263400
2024,11,10,19,30,267,234,68,8.200000000000001,0.7000000000000001,1731267000
2024,11,10,20,30,152,148,9,7.7,0.6000000000000001,1731270600
2024,11,10,21,30,82,80,4,7.4,0.7000000000000001,1731274200
2024,11,10,22,30,33,33,0,7.0,0.6000000000000001,1731277800
2024,11,10,23,30,48,46,14,5.7,0.5,1731281400
2024,11,11,0,30,0,0,0,4.3,0.6000000000000001,1731285000
2024,11,11,1,30,0,0,0,3.8,0.7000000000000001,1731288600
2024,11,11,2,30,0,0,0,3.8,0.7000000000000001,1731292200
2024,11,11,3,30,0,0,0,3.4000000000000004,0.9,1731295800
2024,11,11,4,30,0,0,0,2.6,1.1,1731299400
2024,11,11,5,30,0,0,0,1.9,1.2000000000000002,1731303000
2024,11,11,6,30,0,0,0,1.5,1.2000000000000002,1731306600
2024,11,11,7,30,0,0,0,1.3,1.3,1731310200
2024,11,11,8,30,0,0,0,1.3,1.3,1731313800
2024,11,11,9,30,0,0,0,1.2000000000000002,1.4,1731317400
2024,11,11,10,30,0,0,0,1.1,1.4,1731321000
2024,11,11,11,30,0,0,0,0.9,1.5,1731324600
2024,11,11,12,30,0,0,0,0.7000000000000001,1.5,1731328200
2024,11,11,13,30,0,0,0,0.6000000000000001,1.5,1731331800
2024,11,11,14,30,4,4,0,1.6,1.4,1731335400
2024,11,11,15,30,114,61,331,4.7,1.7000000000000002,1731339000
2024,11,11,16,30,242,126,388,8.0,2.3000000000000003,1731342600
2024,11,11,17,30,414,60,881,10.0,2.4000000000000004,1731346200
2024,11,11,18,30,495,54,950,11.9,2.0,1731349800
2024,11,11,19,30,446,174,565,13.3,2.1,1731353400
2024,11,11,20,30,348,196,338,13.5,2.6,1731357000
2024,11,11,21,30,144,138,17,12.0,2.3000000000000003,1731360600
2024,11,11,22,30,81,79,6,9.2,1.7000000000000002,1731364200
2024,11,11,23,30,66,56,85,6.5,1.6,1731367800
2024,11,12,0,30,0,0,0,4.9,1.5,1731371400
2024,11,12,1,30,0,0,0,3.9,1.3,1731375000
2024,11,12,2,30,0,0,0,3.3000000000000003,1.2000000000000002,1731378600
2024,11,12,3,30,0,0,0,2.9000000000000004,1.1,1731382200
2024,11,12,4,30,0,0,0,2.6,1.1,1731385800
2024,11,12,5,30,0,0,0,2.3000000000000003,1.1,1731389400
2024,11,12,6,30,0,0,0,2.0,1.2000000000000002,1731393000
2024,11,12,7,30,0,0,0,1.7000000000000002,1.3,1731396600
2024,11,12,8,30,0,0,0,1.6,1.6,1731400200
2024,11,12,9,30,0,0,0,1.5,2.1,1731403800
2024,11,12,10,30,0,0,0,1.3,2.4000000000000004,1731407400
2024,11,12,11,30,0,0,0,0.9,2.3000000000000003,1731411000
2024,11,12,12,30,0,0,0,0.5,2.1,1731414600
2024,11,12,13,30,0,0,0,0.1,2.0,1731418200
2024,11,12,14,30,7,7,97,0.3,2.3000000000000003,1731421800
2024,11,12,15,30,140,31,696,1.8,3.2,1731425400
2024,11,12,16,30,296,38,876,3.8,4.2,1731429000
2024,11,12,17,30,420,41,952,5.2,4.4,1731432600
2024,11,12,18,30,497,44,985,5.9,4.5,1731436200
2024,11,12,19,30,519,47,990,6.1000000000000005,4.6000000000000005,1731439800
2024,11,12,20,30,481,48,970,6.1000000000000005,4.5,1731443400
2024,11,12,21,30,388,45,923,5.7,4.3,1731447000
2024,11,12,22,30,244,50,756,4.7,3.6,1731450600
2024,11,12,23,30,94,26,611,2.1,2.3000000000000003,1731454200
2024,11,13,0,30,0,0,0,-0.7000000000000001,1.3,1731457800
2024,11,13,1,30,0,0,0,-1.9,1.1,1731461400
2024,11,13,2,30,0,0,0,-2.5,1.0,1731465000
2024,11,13,3,30,0,0,0,-2.6,0.9,1731468600
2024,11,13,4,30,0,0,0,-2.0,0.8,1731472200
2024,11,13,5,30,0,0,0,-1.7000000000000002,0.5,1731475800
2024,11,13,6,30,0,0,0,-1.7000000000000002,0.2,1731479400
2024,11,13,7,30,0,0,0,-1.9,0.1,1731483000
2024,11,13,8,30,0,0,0,-1.9,0.2,1731486600
2024,11,13,9,30,0,0,0,-2.1,0.5,1731490200
2024,11,13,10,30,0,0,0,-2.5,0.6000000000000001,1731493800
2024,11,13,11,30,0,0,0,-2.7,0.7000000000000001,1731497400
2024,11,13,12,30,0,0,0,-3.0,0.9,1731501000
2024,11,13,13,30,0,0,0,-3.2,1.1,1731504600
2024,11,13,14,30,4,4,12,-2.1,2.0,1731508200
2024,11,13,15,30,64,58,39,-0.1,3.1,1731511800
2024,11,13,16,30,138,126,43,1.7000000000000002,3.9,1731515400
2024,11,13,17,30,261,187,189,3.0,4.2,1731519000
2024,11,13,18,30,195,182,28,4.0,4.2,1731522600
2024,11,13,19,30,122,121,3,4.9,4.0,1731526200
2024,11,13,20,30,86,86,1,5.4,3.6,1731529800
2024,11,13,21,30,117,114,8,5.2,2.8000000000000003,1731533400
2024,11,13,22,30,93,89,14,4.1000000000000005,1.9,1731537000
2024,11,13,23,30,76,35,380,2.3000000000000003,1.4,1731540600
2024,11,14,0,30,0,0,0,1.3,1.5,1731544200
2024,11,14,1,30,0,0,0,1.1,1.4,1731547800
2024,11,14,2,30,0,0,0,0.8,1.1,1731551400
2024,11,14,3,30,0,0,0,0.7000000000000001,0.9,1731555000
2024,11,14,4,30,0,0,0,0.7000000000000001,0.7000000000000001,1731558600
2024,11,14,5,30,0,0,0,0.3,0.8,1731562200
2024,11,14,6,30,0,0,0,-0.4,1.1,1731565800
2024,11,14,7,30,0,0,0,-0.9,1.3,1731569400
2024,11,14,8,30,0,0,0,-1.1,1.3,1731573000
2024,11,14,9,30,0,0,0,-1.2000000000000002,1.3,1731576600
2024,11,14,10,30,0,0,0,-1.4,1.3,1731580200
2024,11,14,11,30,0,0,0,-1.5,1.3,1731583800
2024,11,14,12,30,0,0,0,-1.7000000000000002,1.2000000000000002,1731587400
2024,11,14,13,30,0,0,0,-1.7000000000000002,1.2000000000000002,1731591000
2024,11,14,14,30,5,6,83,-0.8,1.0,1731594600
2024,11,14,15,30,91,52,265,1.4,1.4,1731598200
2024,11,14,16,30,280,49,806,3.4000000000000004,2.1,1731601800
2024,11,14,17,30,403,58,886,4.6000000000000005,2.6,1731605400
2024,11,14,18,30,460,85,830,5.4,2.7,1731609000
2024,11,14,19,30,396,185,449,5.9,2.5,1731612600
2024,11,14,20,30,456,68,884,6.1000000000000005,2.2,1731616200
2024,11,14,21,30,347,89,708,5.800000000000001,1.9,1731619800
2024,11,14,22,30,242,43,796,4.7,1.2000000000000002,1731623400
2024,11,14,23,30,86,29,546,3.0,0.6000000000000001,1731627000
2024,11,15,0,30,0,0,0,2.2,0.6000000000000001,1731630600
2024,11,15,1,30,0,0,0,1.7000000000000002,0.7000000000000001,1731634200
2024,11,15,2,30,0,0,0,1.0,0.9,1731637800
2024,11,15,3,30,0,0,0,0.5,1.0,1731641400
2024,11,15,4,30,0,0,0,-0.1,1.1,1731645000
2024,11,15,5,30,0,0,0,-0.8,1.2000000000000002,1731648600
2024,11,15,6,30,0,0,0,-0.9,1.2000000000000002,1731652200
2024,11,15,7,30,0,0,0,-0.5,1.3,1731655800
2024,11,15,8,30,0,0,0,0.0,1.4,1731659400
2024,11,15,9,30,0,0,0,0.3,1.5,1731663000
2024,11,15,10,30,0,0,0,0.2,1.6,1731666600
2024,11,15,11,30,0,0,0,0.1,1.6,1731670200
2024,11,15,12,30,0,0,0,-0.2,1.5,1731673800
2024,11,15,13,30,0,0,0,-0.4,1.6,1731677400
2024,11,15,14,30,3,4,30,0.3,1.8,1731681000
2024,11,15,15,30,87,60,187,2.1,2.4000000000000004,1731684600
2024,11,15,16,30,203,136,236,3.9,3.0,1731688200
2024,11,15,17,30,282,189,240,4.9,3.0,1731691800
2024,11,15,18,30,285,213,161,5.2,2.7,1731695400
2024,11,15,19,30,327,223,224,4.800000000000001,2.2,1731699000
2024,11,15,20,30,258,211,107,4.1000000000000005,1.6,1731702600
2024,11,15,21,30,126,121,14,3.1,0.9,1731706200
2024,11,15,22,30,132,121,45,2.1,0.4,1731709800
2024,11,15,23,30,73,38,340,1.1,0.3,1731713400
2024,11,16,0,30,0,0,0,0.3,0.7000000000000001,1731717000
2024,11,16,1,30,0,0,0,-0.7000000000000001,1.0,1731720600
2024,11,16,2,30,0,0,0,-1.7000000000000002,1.3,1731724200
2024,11,16,3,30,0,0,0,-2.1,1.4,1731727800
2024,11,16,4,30,0,0,0,-2.2,1.5,1731731400
2024,11,16,5,30,0,0,0,-2.3000000000000003,1.6,1731735000
2024,11,16,6,30,0,0,0,-2.4000000000000004,1.7000000000000002,1731738600
2024,11,16,7,30,0,0,0,-2.6,1.8,1731742200
2024,11,16,8,30,0,0,0,-2.6,2.0,1731745800
2024,11,16,9,30,0,0,0,-2.8000000000000003,2.0,1731749400
2024,11,16,10,30,0,0,0,-2.9000000000000004,2.0,1731753000
2024,11,16,11,30,0,0,0,-3.1,2.0,1731756600
2024,11,16,12,30,0,0,0,-3.2,1.9,1731760200
2024,11,16,13,30,0,0,0,-3.3000000000000003,1.9,1731763800
2024,11,16,14,30,3,4,40,-2.8000000000000003,2.2,1731767400
2024,11,16,15,30,122,32,634,-1.1,2.6,1731771000
2024,11,16,16,30,250,67,656,1.1,2.1,1731774600
2024,11,16,17,30,399,49,916,2.6,1.1,1731778200
2024,11,16,18,30,477,52,957,3.5,1.0,1731781800
2024,11,16,19,30,500,51,972,4.0,1.7000000000000002,1731785400
2024,11,16,20,30,464,50,959,4.2,2.3000000000000003,1731789000
2024,11,16,21,30,373,48,910,3.9,2.7,1731792600
2024,11,16,22,30,238,40,810,2.7,2.4000000000000004,1731796200
2024,11,16,23,30,82,26,563,-0.4,1.7000000000000002,1731799800
2024,11,17,0,30,0,0,0,-3.0,1.2000000000000002,1731803400
2024,11,17,1,30,0,0,0,-3.7,1.1,1731807000
2024,11,17,2,30,0,0,0,-3.6,1.0,1731810600
2024,11,17,3,30,0,0,0,-3.6,0.9,1731814200
2024,11,17,4,30,0,0,0,-3.6,0.8,1731817800
2024,11,17,5,30,0,0,0,-3.3000000000000003,0.8,1731821400
2024,11,17,6,30,0,0,0,-3.0,0.8,1731825000
2024,11,17,7,30,0,0,0,-2.8000000000000003,1.3,1731828600
2024,11,17,8,30,0,0,0,-2.5,1.6,1731832200
2024,11,17,9,30,0,0,0,-2.4000000000000004,1.3,1731835800
2024,11,17,10,30,0,0,0,-2.6,1.0,1731839400
2024,11,17,11,30,0,0,0,-2.8000000000000003,1.2000000000000002,1731843000
2024,11,17,12,30,0,0,0,-2.6,1.6,1731846600
2024,11,17,13,30,0,0,0,-2.5,2.0,1731850200
2024,11,17,14,30,2,3,36,-2.4000000000000004,2.1,1731853800
2024,11,17,15,30,113,30,607,-2.0,2.3000000000000003,1731857400
2024,11,17,16,30,185,90,346,-0.7000000000000001,2.6,1731861000
2024,11,17,17,30,302,163,368,0.8,2.9000000000000004,1731864600
2024,11,17,18,30,308,217,206,1.9,2.9000000000000004,1731868200
2024,11,17,19,30,245,214,68,2.4000000000000004,2.6,1731871800
2024,11,17,20,30,155,153,5,2.5,2.5,1731875400
2024,11,17,21,30,78,78,1,2.2,2.6,1731879000
2024,11,17,22,30,57,57,2,1.4,2.6,1731882600
2024,11,17,23,30,73,32,428,0.3,2.2,1731886200
2024,11,18,0,30,0,0,0,-0.6000000000000001,2.0,1731889800
2024,11,18,1,30,0,0,0,-0.8,2.2,1731893400
2024,11,18,2,30,0,0,0,-0.9,2.3000000000000003,1731897000
2024,11,18,3,30,0,0,0,-1.0,2.2,1731900600
2024,11,18,4,30,0,0,0,-1.2000000000000002,2.1,1731904200
2024,11,18,5,30,0,0,0,-1.6,2.0,1731907800
2024,11,18,6,30,0,0,0,-1.9,2.0,1731911400
2024,11,18,7,30,0,0,0,-2.2,1.9,1731915000
2024,11,18,8,30,0,0,0,-2.3000000000000003,1.6,1731918600
2024,11,18,9,30,0,0,0,-2.5,1.3,1731922200
2024,11,18,10,30,0,0,0,-2.8000000000000003,1.5,1731925800
2024,11,18,11,30,0,0,0,-3.1,1.9,1731929400
2024,11,18,12,30,0,0,0,-3.8,2.2,1731933000
2024,11,18,13,30,0,0,0,-5.4,2.4000000000000004,1731936600
2024,11,18,14,30,2,3,35,-6.6000000000000005,2.7,1731940200
2024,11,18,15,30,121,29,684,-5.5,3.4000000000000004,1731943800
2024,11,18,16,30,278,42,871,-3.0,4.2,1731947400
2024,11,18,17,30,405,49,951,-1.4,4.7,1731951000
2024,11,18,18,30,480,52,980,-0.7000000000000001,4.6000000000000005,1731954600
2024,11,18,19,30,502,54,987,-0.5,4.5,1731958200
2024,11,18,20,30,446,88,842,-0.5,4.3,1731961800
2024,11,18,21,30,229,194,100,-0.9,4.0,1731965400
2024,11,18,22,30,237,40,825,-1.8,3.4000000000000004,1731969000
2024,11,18,23,30,79,24,577,-3.7,2.6,1731972600
2024,11,19,0,30,0,0,0,-5.6000000000000005,2.1,1731976200
2024,11,19,1,30,0,0,0,-6.4,2.1,1731979800
2024,11,19,2,30,0,0,0,-6.5,2.1,1731983400
2024,11,19,3,30,0,0,0,-6.5,2.0,1731987000
2024,11,19,4,30,0,0,0,-6.7,2.1,1731990600
2024,11,19,5,30,0,0,0,-7.1000000000000005,2.1,1731994200
2024,11,19,6,30,0,0,0,-7.4,2.0,1731997800
2024,11,19,7,30,0,0,0,-7.800000000000001,2.0,1732001400
2024,11,19,8,30,0,0,0,-8.1,1.9,1732005000
2024,11,19,9,30,0,0,0,-8.6,1.9,1732008600
2024,11,19,10,30,0,0,0,-9.0,1.9,1732012200
2024,11,19,11,30,0,0,0,-9.2,1.9,1732015800
2024,11,19,12,30,0,0,0,-9.2,1.8,1732019400
2024,11,19,13,30,0,0,0,-9.3,1.7000000000000002,1732023000
2024,11,19,14,30,0,0,0,-9.0,1.6,1732026600
2024,11,19,15,30,101,42,451,-7.7,1.9,1732030200
2024,11,19,16,30,257,72,692,-5.1000000000000005,2.4000000000000004,1732033800
2024,11,19,17,30,392,76,853,-3.2,2.6,1732037400
2024,11,19,18,30,478,69,945,-2.3000000000000003,2.6,1732041000
2024,11,19,19,30,499,67,959,-1.7000000000000002,2.7,1732044600
2024,11,19,20,30,460,63,942,-1.5,2.6,1732048200
2024,11,19,21,30,367,56,892,-1.7000000000000002,2.4000000000000004,1732051800
2024,11,19,22,30,231,46,785,-2.4000000000000004,1.9,1732055400
2024,11,19,23,30,76,28,522,-3.9,1.2000000000000002,1732059000
2024,11,20,0,30,0,0,0,-5.4,1.1,1732062600
2024,11,20,1,30,0,0,0,-6.5,1.4,1732066200
2024,11,20,2,30,0,0,0,-7.2,1.8,1732069800
2024,11,20,3,30,0,0,0,-7.6,2.0,1732073400
2024,11,20,4,30,0,0,0,-7.6,2.1,1732077000
2024,11,20,5,30,0,0,0,-7.2,2.2,1732080600
2024,11,20,6,30,0,0,0,-6.9,2.2,1732084200
2024,11,20,7,30,0,0,0,-6.9,2.1,1732087800
2024,11,20,8,30,0,0,0,-6.800000000000001,2.0,1732091400
2024,11,20,9,30,0,0,0,-6.0,2.0,1732095000
2024,11,20,10,30,0,0,0,-5.1000000000000005,2.0,1732098600
2024,11,20,11,30,0,0,0,-4.6000000000000005,2.0,1732102200
2024,11,20,12,30,0,0,0,-4.4,2.1,1732105800
2024,11,20,13,30,0,0,0,-4.3,2.2,1732109400
